interaction_id,round_number,customer_id,action_id,converted,revenue,cost,reward,p_convert,exploit_score,explore_score,ucb_score,simulation_id
227,227,264,3,False,0.0,0.3,-0.3,0.2241,24.2647,0.0698,24.3345,synthetic_seed42_cust500_rounds5000
228,228,130,3,False,0.0,0.3,-0.3,0.2884,30.8682,0.0999,30.9682,synthetic_seed42_cust500_rounds5000
229,229,206,3,False,0.0,0.3,-0.3,0.2375,21.0492,0.0863,21.1355,synthetic_seed42_cust500_rounds5000
230,230,210,3,True,106.69,0.3,106.39,0.5466,42.3712,0.0959,42.4671,synthetic_seed42_cust500_rounds5000
231,231,196,3,True,43.86,0.3,43.56,0.3057,15.5301,0.1413,15.6713,synthetic_seed42_cust500_rounds5000
232,232,439,3,False,0.0,0.3,-0.3,0.246,28.264,0.0812,28.3452,synthetic_seed42_cust500_rounds5000
233,233,266,2,False,0.0,0.1,-0.1,0.1938,13.1404,0.1042,13.2446,synthetic_seed42_cust500_rounds5000
234,234,445,3,False,0.0,0.3,-0.3,0.34,30.5596,0.0697,30.6292,synthetic_seed42_cust500_rounds5000
235,235,361,2,False,0.0,0.1,-0.1,0.4834,7.6647,0.0699,7.7346,synthetic_seed42_cust500_rounds5000
236,236,175,3,False,0.0,0.3,-0.3,0.4089,34.5502,0.064,34.6142,synthetic_seed42_cust500_rounds5000
237,237,246,3,False,0.0,0.3,-0.3,0.2523,38.5886,0.1393,38.7279,synthetic_seed42_cust500_rounds5000
238,238,196,3,True,61.07,0.3,60.77,0.3057,14.7981,0.1324,14.9304,synthetic_seed42_cust500_rounds5000
239,239,411,2,False,0.0,0.1,-0.1,0.1601,8.5327,0.184,8.7167,synthetic_seed42_cust500_rounds5000
240,240,94,2,False,0.0,0.1,-0.1,0.1708,4.1025,0.134,4.2365,synthetic_seed42_cust500_rounds5000
241,241,464,2,False,0.0,0.1,-0.1,0.3234,6.9085,0.1129,7.0214,synthetic_seed42_cust500_rounds5000
242,242,287,3,True,42.67,0.3,42.37,0.2914,13.6673,0.0668,13.7341,synthetic_seed42_cust500_rounds5000
243,243,302,0,False,0.0,0.0,0.0,0.1451,4.622,0.2102,4.8322,synthetic_seed42_cust500_rounds5000
244,244,256,3,False,0.0,0.3,-0.3,0.2667,20.3569,0.0668,20.4237,synthetic_seed42_cust500_rounds5000
245,245,275,3,False,0.0,0.3,-0.3,0.3464,14.5887,0.0521,14.6408,synthetic_seed42_cust500_rounds5000
246,246,330,3,False,0.0,0.3,-0.3,0.4087,25.4154,0.0938,25.5092,synthetic_seed42_cust500_rounds5000
247,247,321,3,False,0.0,0.3,-0.3,0.3958,33.4081,0.056,33.4641,synthetic_seed42_cust500_rounds5000
248,248,106,3,False,0.0,0.3,-0.3,0.1833,17.9953,0.0638,18.0591,synthetic_seed42_cust500_rounds5000
249,249,288,3,False,0.0,0.3,-0.3,0.3546,29.2885,0.0817,29.3702,synthetic_seed42_cust500_rounds5000
250,250,177,3,False,0.0,0.3,-0.3,0.4298,32.4927,0.0711,32.5638,synthetic_seed42_cust500_rounds5000
251,251,314,3,True,61.83,0.3,61.53,0.3483,27.6174,0.059,27.6764,synthetic_seed42_cust500_rounds5000
252,252,271,3,True,60.75,0.3,60.45,0.4338,29.5606,0.0698,29.6304,synthetic_seed42_cust500_rounds5000
253,253,90,3,True,68.78,0.3,68.48,0.4418,32.4521,0.0751,32.5272,synthetic_seed42_cust500_rounds5000
254,254,367,1,False,0.0,0.1,-0.1,0.3753,5.4696,0.351,5.8206,synthetic_seed42_cust500_rounds5000
255,255,227,3,True,100.13,0.3,99.83,0.5194,39.9805,0.0871,40.0675,synthetic_seed42_cust500_rounds5000
256,256,272,3,False,0.0,0.3,-0.3,0.3993,26.2183,0.0731,26.2913,synthetic_seed42_cust500_rounds5000
257,257,333,3,True,82.87,0.3,82.57,0.5064,41.519,0.0942,41.6132,synthetic_seed42_cust500_rounds5000
258,258,320,3,False,0.0,0.3,-0.3,0.2922,25.6285,0.0515,25.68,synthetic_seed42_cust500_rounds5000
259,259,374,3,True,69.55,0.3,69.25,0.2466,18.2605,0.0543,18.3148,synthetic_seed42_cust500_rounds5000
260,260,104,3,True,80.51,0.3,80.21,0.4118,19.4519,0.0873,19.5392,synthetic_seed42_cust500_rounds5000
261,261,53,3,False,0.0,0.3,-0.3,0.1941,18.9485,0.0449,18.9935,synthetic_seed42_cust500_rounds5000
262,262,331,2,False,0.0,0.1,-0.1,0.2911,13.5068,0.0798,13.5866,synthetic_seed42_cust500_rounds5000
263,263,118,3,False,0.0,0.3,-0.3,0.1735,5.1234,0.0596,5.1829,synthetic_seed42_cust500_rounds5000
264,264,55,4,True,72.8,9.0,63.8,0.4697,15.8092,0.2604,16.0696,synthetic_seed42_cust500_rounds5000
265,265,65,3,True,76.02,0.3,75.72,0.4886,37.4924,0.0866,37.579,synthetic_seed42_cust500_rounds5000
266,266,154,3,True,95.92,0.3,95.62,0.5155,39.6088,0.0626,39.6714,synthetic_seed42_cust500_rounds5000
267,267,497,3,False,0.0,0.3,-0.3,0.2147,21.7261,0.0621,21.7883,synthetic_seed42_cust500_rounds5000
268,268,76,3,False,0.0,0.3,-0.3,0.2332,20.7266,0.0788,20.8053,synthetic_seed42_cust500_rounds5000
269,269,147,3,False,0.0,0.3,-0.3,0.3685,29.1649,0.0875,29.2524,synthetic_seed42_cust500_rounds5000
270,270,456,3,False,0.0,0.3,-0.3,0.2655,15.7779,0.0505,15.8284,synthetic_seed42_cust500_rounds5000
271,271,480,3,False,0.0,0.3,-0.3,0.4031,32.6815,0.0573,32.7388,synthetic_seed42_cust500_rounds5000
272,272,113,4,False,0.0,0.2,-0.2,0.1895,15.7559,0.144,15.8999,synthetic_seed42_cust500_rounds5000
273,273,433,3,True,111.44,0.3,111.14,0.3239,22.1296,0.069,22.1986,synthetic_seed42_cust500_rounds5000
274,274,68,3,False,0.0,0.3,-0.3,0.1841,20.8782,0.055,20.9332,synthetic_seed42_cust500_rounds5000
275,275,380,3,False,0.0,0.3,-0.3,0.2835,27.6378,0.0896,27.7274,synthetic_seed42_cust500_rounds5000
276,276,7,3,False,0.0,0.3,-0.3,0.3366,20.7114,0.0522,20.7637,synthetic_seed42_cust500_rounds5000
277,277,204,3,True,77.93,0.3,77.63,0.2395,17.1507,0.095,17.2457,synthetic_seed42_cust500_rounds5000
278,278,125,2,False,0.0,0.1,-0.1,0.2403,3.0824,0.1345,3.2169,synthetic_seed42_cust500_rounds5000
279,279,350,3,False,0.0,0.3,-0.3,0.1879,20.7319,0.0747,20.8066,synthetic_seed42_cust500_rounds5000
280,280,8,3,False,0.0,0.3,-0.3,0.3308,24.8237,0.1004,24.9241,synthetic_seed42_cust500_rounds5000
281,281,231,3,False,0.0,0.3,-0.3,0.4739,28.1212,0.097,28.2182,synthetic_seed42_cust500_rounds5000
282,282,346,3,False,0.0,0.3,-0.3,0.1855,22.7212,0.055,22.7762,synthetic_seed42_cust500_rounds5000
283,283,24,3,False,0.0,0.3,-0.3,0.3791,33.9005,0.06,33.9605,synthetic_seed42_cust500_rounds5000
284,284,442,3,False,0.0,0.3,-0.3,0.3376,24.531,0.0412,24.5722,synthetic_seed42_cust500_rounds5000
285,285,180,3,False,0.0,0.3,-0.3,0.2924,31.2463,0.0459,31.2921,synthetic_seed42_cust500_rounds5000
286,286,80,4,False,0.0,0.2,-0.2,0.2137,7.2713,0.3253,7.5966,synthetic_seed42_cust500_rounds5000
287,287,111,2,True,78.92,4.99,73.93,0.3133,9.6622,0.0819,9.7442,synthetic_seed42_cust500_rounds5000
288,288,168,2,True,55.12,4.99,50.13,0.483,11.6937,0.1331,11.8268,synthetic_seed42_cust500_rounds5000
289,289,100,3,False,0.0,0.3,-0.3,0.4993,36.4622,0.0548,36.517,synthetic_seed42_cust500_rounds5000
290,290,254,3,False,0.0,0.3,-0.3,0.337,33.2416,0.0585,33.3001,synthetic_seed42_cust500_rounds5000
291,291,312,2,False,0.0,0.1,-0.1,0.3588,8.0477,0.116,8.1637,synthetic_seed42_cust500_rounds5000
292,292,216,3,False,0.0,0.3,-0.3,0.4491,36.7206,0.069,36.7896,synthetic_seed42_cust500_rounds5000
293,293,213,3,False,0.0,0.3,-0.3,0.4534,34.4833,0.0724,34.5557,synthetic_seed42_cust500_rounds5000
294,294,389,3,False,0.0,0.3,-0.3,0.2957,27.1239,0.0786,27.2025,synthetic_seed42_cust500_rounds5000
295,295,148,4,False,0.0,0.2,-0.2,0.373,16.3279,0.1817,16.5097,synthetic_seed42_cust500_rounds5000
296,296,307,3,False,0.0,0.3,-0.3,0.3455,29.1028,0.0578,29.1606,synthetic_seed42_cust500_rounds5000
297,297,439,3,False,0.0,0.3,-0.3,0.246,25.7297,0.0737,25.8033,synthetic_seed42_cust500_rounds5000
298,298,109,2,True,73.51,4.99,68.52,0.3298,13.684,0.0884,13.7724,synthetic_seed42_cust500_rounds5000
299,299,306,3,False,0.0,0.3,-0.3,0.2861,25.375,0.09,25.465,synthetic_seed42_cust500_rounds5000
300,300,471,3,True,61.21,0.3,60.91,0.3211,17.5968,0.0471,17.6439,synthetic_seed42_cust500_rounds5000
301,301,262,3,True,39.33,0.3,39.03,0.3146,22.3284,0.0632,22.3916,synthetic_seed42_cust500_rounds5000
302,302,488,3,False,0.0,0.3,-0.3,0.3693,25.1092,0.0978,25.207,synthetic_seed42_cust500_rounds5000
303,303,152,3,True,89.55,0.3,89.25,0.4573,28.4014,0.0633,28.4647,synthetic_seed42_cust500_rounds5000
304,304,279,3,False,0.0,0.3,-0.3,0.3049,23.788,0.0667,23.8547,synthetic_seed42_cust500_rounds5000
305,305,153,2,False,0.0,0.1,-0.1,0.1684,15.3241,0.0859,15.41,synthetic_seed42_cust500_rounds5000
306,306,2,2,False,0.0,0.1,-0.1,0.1871,13.8575,0.0771,13.9345,synthetic_seed42_cust500_rounds5000
307,307,500,3,False,0.0,0.3,-0.3,0.3774,37.9526,0.0654,38.018,synthetic_seed42_cust500_rounds5000
308,308,120,2,False,0.0,0.1,-0.1,0.2167,13.7257,0.0804,13.8061,synthetic_seed42_cust500_rounds5000
309,309,486,3,False,0.0,0.3,-0.3,0.362,22.1542,0.0784,22.2326,synthetic_seed42_cust500_rounds5000
310,310,320,3,False,0.0,0.3,-0.3,0.2922,21.9529,0.0461,21.999,synthetic_seed42_cust500_rounds5000
311,311,446,4,False,0.0,0.2,-0.2,0.2787,14.7867,0.1297,14.9164,synthetic_seed42_cust500_rounds5000
312,312,482,3,False,0.0,0.3,-0.3,0.3518,29.8267,0.0525,29.8793,synthetic_seed42_cust500_rounds5000
313,313,281,3,False,0.0,0.3,-0.3,0.402,30.2121,0.0628,30.2749,synthetic_seed42_cust500_rounds5000
314,314,500,3,False,0.0,0.3,-0.3,0.3774,36.9002,0.0647,36.9649,synthetic_seed42_cust500_rounds5000
315,315,383,3,False,0.0,0.3,-0.3,0.2588,32.0061,0.0787,32.0848,synthetic_seed42_cust500_rounds5000
316,316,260,2,False,0.0,0.1,-0.1,0.1586,16.3071,0.1222,16.4293,synthetic_seed42_cust500_rounds5000
317,317,321,3,False,0.0,0.3,-0.3,0.3958,29.3461,0.049,29.3951,synthetic_seed42_cust500_rounds5000
318,318,98,3,True,76.89,0.3,76.59,0.2366,17.9746,0.0872,18.0618,synthetic_seed42_cust500_rounds5000
319,319,6,3,False,0.0,0.3,-0.3,0.4526,34.715,0.0532,34.7682,synthetic_seed42_cust500_rounds5000
320,320,129,3,False,0.0,0.3,-0.3,0.3279,19.7668,0.0652,19.832,synthetic_seed42_cust500_rounds5000
321,321,216,3,True,126.76,0.3,126.46,0.4491,32.8129,0.0649,32.8778,synthetic_seed42_cust500_rounds5000
322,322,113,2,True,50.9,4.99,45.91,0.2607,13.4992,0.097,13.5962,synthetic_seed42_cust500_rounds5000
323,323,255,3,True,106.07,0.3,105.77,0.5092,51.8316,0.1576,51.9892,synthetic_seed42_cust500_rounds5000
324,324,323,3,False,0.0,0.3,-0.3,0.2606,22.969,0.0569,23.0259,synthetic_seed42_cust500_rounds5000
325,325,322,3,True,109.25,0.3,108.95,0.2759,21.0907,0.0479,21.1386,synthetic_seed42_cust500_rounds5000
326,326,440,2,True,49.03,4.99,44.04,0.2173,7.8853,0.0896,7.9749,synthetic_seed42_cust500_rounds5000
327,327,481,4,True,94.07,9.0,85.07,0.2756,10.7169,0.1185,10.8355,synthetic_seed42_cust500_rounds5000
328,328,439,3,False,0.0,0.3,-0.3,0.246,24.66,0.0694,24.7294,synthetic_seed42_cust500_rounds5000
329,329,306,4,False,0.0,0.2,-0.2,0.2474,27.9027,0.2011,28.1038,synthetic_seed42_cust500_rounds5000
330,330,104,3,False,0.0,0.3,-0.3,0.4118,20.7213,0.0802,20.8015,synthetic_seed42_cust500_rounds5000
331,331,468,2,False,0.0,0.1,-0.1,0.2288,17.9841,0.1159,18.1,synthetic_seed42_cust500_rounds5000
332,332,87,2,False,0.0,0.1,-0.1,0.2,10.9234,0.0755,10.9988,synthetic_seed42_cust500_rounds5000
333,333,73,2,False,0.0,0.1,-0.1,0.1721,14.5097,0.0738,14.5835,synthetic_seed42_cust500_rounds5000
334,334,155,3,True,136.46,0.3,136.16,0.4341,34.0651,0.0756,34.1407,synthetic_seed42_cust500_rounds5000
335,335,283,3,False,0.0,0.3,-0.3,0.227,18.2129,0.0476,18.2605,synthetic_seed42_cust500_rounds5000
336,336,337,3,False,0.0,0.3,-0.3,0.4882,28.7349,0.0765,28.8115,synthetic_seed42_cust500_rounds5000
337,337,7,2,False,0.0,0.1,-0.1,0.1791,18.3452,0.089,18.4341,synthetic_seed42_cust500_rounds5000
338,338,387,4,False,0.0,0.2,-0.2,0.2825,13.914,0.1852,14.0992,synthetic_seed42_cust500_rounds5000
339,339,87,2,False,0.0,0.1,-0.1,0.2,10.3715,0.0743,10.4458,synthetic_seed42_cust500_rounds5000
340,340,147,3,True,90.72,0.3,90.42,0.3685,28.5076,0.0808,28.5883,synthetic_seed42_cust500_rounds5000
341,341,158,3,False,0.0,0.3,-0.3,0.3919,21.9346,0.0494,21.984,synthetic_seed42_cust500_rounds5000
342,342,164,3,False,0.0,0.3,-0.3,0.3142,23.3793,0.0529,23.4322,synthetic_seed42_cust500_rounds5000
343,343,379,3,True,61.42,0.3,61.12,0.2665,22.9161,0.0868,23.0029,synthetic_seed42_cust500_rounds5000
344,344,22,3,False,0.0,0.3,-0.3,0.1762,20.9984,0.0779,21.0763,synthetic_seed42_cust500_rounds5000
345,345,99,3,False,0.0,0.3,-0.3,0.4092,23.5709,0.0724,23.6432,synthetic_seed42_cust500_rounds5000
346,346,12,3,False,0.0,0.3,-0.3,0.2785,15.5058,0.0573,15.5631,synthetic_seed42_cust500_rounds5000
347,347,388,3,True,77.0,0.3,76.7,0.3705,31.3326,0.054,31.3866,synthetic_seed42_cust500_rounds5000
348,348,492,3,True,78.39,0.3,78.09,0.3393,25.35,0.0422,25.3921,synthetic_seed42_cust500_rounds5000
349,349,324,2,False,0.0,0.1,-0.1,0.1403,13.0709,0.0962,13.1671,synthetic_seed42_cust500_rounds5000
350,350,291,4,False,0.0,0.2,-0.2,0.2735,13.5336,0.1536,13.6872,synthetic_seed42_cust500_rounds5000
351,351,448,4,False,0.0,0.2,-0.2,0.3318,4.836,0.2696,5.1057,synthetic_seed42_cust500_rounds5000
352,352,129,3,False,0.0,0.3,-0.3,0.3279,20.5069,0.0632,20.5701,synthetic_seed42_cust500_rounds5000
353,353,32,3,False,0.0,0.3,-0.3,0.3764,24.0132,0.0538,24.067,synthetic_seed42_cust500_rounds5000
354,354,254,3,False,0.0,0.3,-0.3,0.337,32.2256,0.0556,32.2812,synthetic_seed42_cust500_rounds5000
355,355,131,3,True,77.81,0.3,77.51,0.2794,15.9058,0.0466,15.9524,synthetic_seed42_cust500_rounds5000
356,356,224,3,True,83.88,0.3,83.58,0.4413,36.3099,0.0533,36.3632,synthetic_seed42_cust500_rounds5000
357,357,226,2,True,66.06,4.99,61.07,0.2323,12.5421,0.074,12.6162,synthetic_seed42_cust500_rounds5000
358,358,156,3,False,0.0,0.3,-0.3,0.5116,35.7245,0.0577,35.7822,synthetic_seed42_cust500_rounds5000
359,359,242,2,False,0.0,0.1,-0.1,0.1289,18.543,0.1023,18.6453,synthetic_seed42_cust500_rounds5000
360,360,191,3,False,0.0,0.3,-0.3,0.4166,34.3283,0.0676,34.3959,synthetic_seed42_cust500_rounds5000
361,361,54,3,False,0.0,0.3,-0.3,0.3904,34.7031,0.0589,34.7619,synthetic_seed42_cust500_rounds5000
362,362,428,3,False,0.0,0.3,-0.3,0.3139,23.2899,0.108,23.3979,synthetic_seed42_cust500_rounds5000
363,363,349,3,True,70.62,0.3,70.32,0.4318,28.6524,0.057,28.7094,synthetic_seed42_cust500_rounds5000
364,364,22,3,False,0.0,0.3,-0.3,0.1762,19.5531,0.0759,19.629,synthetic_seed42_cust500_rounds5000
365,365,55,4,True,110.79,9.0,101.79,0.4697,21.7152,0.1831,21.8983,synthetic_seed42_cust500_rounds5000
366,366,45,4,False,0.0,0.2,-0.2,0.3282,12.6361,0.1669,12.803,synthetic_seed42_cust500_rounds5000
367,367,30,2,True,48.18,4.99,43.19,0.388,16.1151,0.0999,16.215,synthetic_seed42_cust500_rounds5000
368,368,28,3,True,66.2,0.3,65.9,0.3971,30.3889,0.0448,30.4337,synthetic_seed42_cust500_rounds5000
369,369,76,3,False,0.0,0.3,-0.3,0.2332,17.9126,0.068,17.9807,synthetic_seed42_cust500_rounds5000
370,370,420,3,True,81.81,0.3,81.51,0.3893,19.888,0.043,19.931,synthetic_seed42_cust500_rounds5000
371,371,411,4,True,109.18,9.0,100.18,0.4318,12.8354,0.2636,13.099,synthetic_seed42_cust500_rounds5000
372,372,389,3,True,111.52,0.3,111.22,0.2957,28.0856,0.0718,28.1574,synthetic_seed42_cust500_rounds5000
373,373,303,4,False,0.0,0.2,-0.2,0.2793,19.0403,0.1178,19.1582,synthetic_seed42_cust500_rounds5000
374,374,359,4,False,0.0,0.2,-0.2,0.1619,14.2477,0.174,14.4217,synthetic_seed42_cust500_rounds5000
375,375,369,3,False,0.0,0.3,-0.3,0.3449,35.3442,0.0435,35.3877,synthetic_seed42_cust500_rounds5000
376,376,438,3,True,62.81,0.3,62.51,0.2632,24.3569,0.0683,24.4252,synthetic_seed42_cust500_rounds5000
377,377,365,2,False,0.0,0.1,-0.1,0.3213,4.9928,0.0801,5.0729,synthetic_seed42_cust500_rounds5000
378,378,368,3,False,0.0,0.3,-0.3,0.371,30.654,0.0534,30.7073,synthetic_seed42_cust500_rounds5000
379,379,399,4,False,0.0,0.2,-0.2,0.3328,19.4611,0.1423,19.6034,synthetic_seed42_cust500_rounds5000
380,380,275,3,False,0.0,0.3,-0.3,0.3464,15.6418,0.0452,15.687,synthetic_seed42_cust500_rounds5000
381,381,106,3,False,0.0,0.3,-0.3,0.1833,19.5479,0.0543,19.6023,synthetic_seed42_cust500_rounds5000
382,382,40,3,False,0.0,0.3,-0.3,0.2406,26.7526,0.0606,26.8132,synthetic_seed42_cust500_rounds5000
383,383,209,4,False,0.0,0.2,-0.2,0.3017,21.8442,0.1261,21.9704,synthetic_seed42_cust500_rounds5000
384,384,43,3,False,0.0,0.3,-0.3,0.2286,19.6206,0.0516,19.6721,synthetic_seed42_cust500_rounds5000
385,385,85,2,False,0.0,0.1,-0.1,0.3842,9.1678,0.0564,9.2243,synthetic_seed42_cust500_rounds5000
386,386,13,3,False,0.0,0.3,-0.3,0.4399,30.0471,0.0581,30.1052,synthetic_seed42_cust500_rounds5000
387,387,148,3,False,0.0,0.3,-0.3,0.3028,20.1888,0.1048,20.2936,synthetic_seed42_cust500_rounds5000
388,388,483,4,False,0.0,0.2,-0.2,0.2673,13.8023,0.1028,13.9051,synthetic_seed42_cust500_rounds5000
389,389,190,3,True,117.3,0.3,117.0,0.4058,28.6547,0.0689,28.7236,synthetic_seed42_cust500_rounds5000
390,390,121,4,True,105.03,9.0,96.03,0.2813,22.1595,0.1532,22.3127,synthetic_seed42_cust500_rounds5000
391,391,202,3,False,0.0,0.3,-0.3,0.3491,27.7755,0.052,27.8276,synthetic_seed42_cust500_rounds5000
392,392,148,4,False,0.0,0.2,-0.2,0.373,22.2298,0.1385,22.3683,synthetic_seed42_cust500_rounds5000
393,393,333,3,False,0.0,0.3,-0.3,0.5064,40.6082,0.0799,40.6881,synthetic_seed42_cust500_rounds5000
394,394,313,3,False,0.0,0.3,-0.3,0.1647,15.7272,0.0818,15.809,synthetic_seed42_cust500_rounds5000
395,395,14,3,False,0.0,0.3,-0.3,0.3197,21.2094,0.0375,21.2469,synthetic_seed42_cust500_rounds5000
396,396,254,3,False,0.0,0.3,-0.3,0.337,31.7158,0.0529,31.7687,synthetic_seed42_cust500_rounds5000
397,397,20,3,False,0.0,0.3,-0.3,0.4942,40.7206,0.0784,40.799,synthetic_seed42_cust500_rounds5000
398,398,334,3,True,68.32,0.3,68.02,0.2221,22.5519,0.0452,22.5971,synthetic_seed42_cust500_rounds5000
399,399,464,2,False,0.0,0.1,-0.1,0.3234,9.7389,0.0994,9.8383,synthetic_seed42_cust500_rounds5000
400,400,447,3,False,0.0,0.3,-0.3,0.3819,26.5984,0.0518,26.6502,synthetic_seed42_cust500_rounds5000
401,401,103,3,False,0.0,0.3,-0.3,0.504,36.9814,0.0795,37.0609,synthetic_seed42_cust500_rounds5000
402,402,371,3,False,0.0,0.3,-0.3,0.2789,22.9555,0.036,22.9915,synthetic_seed42_cust500_rounds5000
403,403,394,3,True,68.16,0.3,67.86,0.4568,30.1628,0.0648,30.2276,synthetic_seed42_cust500_rounds5000
404,404,427,3,False,0.0,0.3,-0.3,0.236,19.4847,0.1,19.5847,synthetic_seed42_cust500_rounds5000
405,405,130,3,False,0.0,0.3,-0.3,0.2884,30.8115,0.0824,30.8939,synthetic_seed42_cust500_rounds5000
406,406,224,3,False,0.0,0.3,-0.3,0.4413,35.3574,0.0502,35.4076,synthetic_seed42_cust500_rounds5000
407,407,109,4,False,0.0,0.2,-0.2,0.2331,15.1782,0.0928,15.271,synthetic_seed42_cust500_rounds5000
408,408,13,3,True,76.28,0.3,75.98,0.4399,29.1538,0.0554,29.2092,synthetic_seed42_cust500_rounds5000
409,409,323,3,False,0.0,0.3,-0.3,0.2606,23.2917,0.0524,23.3441,synthetic_seed42_cust500_rounds5000
410,410,215,3,False,0.0,0.3,-0.3,0.4413,35.6483,0.0715,35.7198,synthetic_seed42_cust500_rounds5000
411,411,125,2,True,36.31,4.99,31.32,0.2403,4.9062,0.1211,5.0273,synthetic_seed42_cust500_rounds5000
412,412,420,3,True,58.47,0.3,58.17,0.3893,19.3491,0.0411,19.3902,synthetic_seed42_cust500_rounds5000
413,413,246,3,False,0.0,0.3,-0.3,0.2523,39.0021,0.1065,39.1086,synthetic_seed42_cust500_rounds5000
414,414,498,3,True,60.76,0.3,60.46,0.3407,19.9429,0.0742,20.0171,synthetic_seed42_cust500_rounds5000
415,415,394,3,False,0.0,0.3,-0.3,0.4568,30.4135,0.0627,30.4761,synthetic_seed42_cust500_rounds5000
416,416,428,3,False,0.0,0.3,-0.3,0.3139,20.7498,0.0998,20.8496,synthetic_seed42_cust500_rounds5000
417,417,385,3,True,59.0,0.3,58.7,0.3116,18.9958,0.0533,19.0491,synthetic_seed42_cust500_rounds5000
418,418,50,4,False,0.0,0.2,-0.2,0.3858,13.76,0.113,13.873,synthetic_seed42_cust500_rounds5000
419,419,31,3,True,90.34,0.3,90.04,0.3216,32.3766,0.0517,32.4282,synthetic_seed42_cust500_rounds5000
420,420,453,3,True,64.57,0.3,64.27,0.2562,19.2237,0.0778,19.3015,synthetic_seed42_cust500_rounds5000
421,421,68,3,True,71.24,0.3,70.94,0.1841,18.2072,0.0455,18.2527,synthetic_seed42_cust500_rounds5000
422,422,196,3,False,0.0,0.3,-0.3,0.3057,19.9634,0.1021,20.0655,synthetic_seed42_cust500_rounds5000
423,423,301,3,False,0.0,0.3,-0.3,0.2337,19.6548,0.0389,19.6937,synthetic_seed42_cust500_rounds5000
424,424,105,3,False,0.0,0.3,-0.3,0.5409,51.3403,0.1303,51.4706,synthetic_seed42_cust500_rounds5000
425,425,111,2,True,74.76,4.99,69.77,0.3133,12.7117,0.0708,12.7825,synthetic_seed42_cust500_rounds5000
426,426,232,3,False,0.0,0.3,-0.3,0.2872,21.2455,0.0536,21.2991,synthetic_seed42_cust500_rounds5000
427,427,180,3,True,78.28,0.3,77.98,0.2924,27.8417,0.037,27.8788,synthetic_seed42_cust500_rounds5000
428,428,334,3,False,0.0,0.3,-0.3,0.2221,23.3686,0.0433,23.4119,synthetic_seed42_cust500_rounds5000
429,429,35,3,False,0.0,0.3,-0.3,0.5276,40.4139,0.0578,40.4717,synthetic_seed42_cust500_rounds5000
430,430,243,3,False,0.0,0.3,-0.3,0.2967,13.502,0.0704,13.5724,synthetic_seed42_cust500_rounds5000
431,431,87,2,False,0.0,0.1,-0.1,0.2,11.4255,0.0695,11.495,synthetic_seed42_cust500_rounds5000
432,432,300,3,False,0.0,0.3,-0.3,0.1782,16.9746,0.0712,17.0458,synthetic_seed42_cust500_rounds5000
433,433,55,4,False,0.0,0.2,-0.2,0.4697,35.5678,0.1606,35.7284,synthetic_seed42_cust500_rounds5000
434,434,100,3,True,87.45,0.3,87.15,0.4993,34.7747,0.0471,34.8218,synthetic_seed42_cust500_rounds5000
435,435,399,4,False,0.0,0.2,-0.2,0.3328,15.5903,0.1298,15.7201,synthetic_seed42_cust500_rounds5000
436,436,117,4,False,0.0,0.2,-0.2,0.3077,18.0201,0.1977,18.2179,synthetic_seed42_cust500_rounds5000
437,437,368,3,False,0.0,0.3,-0.3,0.371,29.42,0.0496,29.4696,synthetic_seed42_cust500_rounds5000
438,438,136,3,True,102.04,0.3,101.74,0.4204,39.6586,0.0804,39.7391,synthetic_seed42_cust500_rounds5000
439,439,117,2,False,0.0,0.1,-0.1,0.2152,16.7693,0.15,16.9193,synthetic_seed42_cust500_rounds5000
440,440,147,3,False,0.0,0.3,-0.3,0.3685,26.3081,0.0686,26.3768,synthetic_seed42_cust500_rounds5000
441,441,433,3,False,0.0,0.3,-0.3,0.3239,21.0518,0.0544,21.1062,synthetic_seed42_cust500_rounds5000
442,442,197,2,False,0.0,0.1,-0.1,0.3233,22.9131,0.1789,23.0921,synthetic_seed42_cust500_rounds5000
443,443,123,3,False,0.0,0.3,-0.3,0.2837,27.202,0.0499,27.2519,synthetic_seed42_cust500_rounds5000
444,444,266,3,False,0.0,0.3,-0.3,0.2131,14.4189,0.1028,14.5217,synthetic_seed42_cust500_rounds5000
445,445,193,3,False,0.0,0.3,-0.3,0.4052,28.1976,0.0805,28.2781,synthetic_seed42_cust500_rounds5000
446,446,393,3,True,82.16,0.3,81.86,0.3467,25.2794,0.0561,25.3354,synthetic_seed42_cust500_rounds5000
447,447,496,3,False,0.0,0.3,-0.3,0.2769,21.1613,0.0535,21.2148,synthetic_seed42_cust500_rounds5000
448,448,261,3,True,69.57,0.3,69.27,0.3529,19.3292,0.0937,19.4229,synthetic_seed42_cust500_rounds5000
449,449,224,3,False,0.0,0.3,-0.3,0.4413,35.0312,0.0474,35.0786,synthetic_seed42_cust500_rounds5000
450,450,170,3,False,0.0,0.3,-0.3,0.1971,20.3648,0.0426,20.4074,synthetic_seed42_cust500_rounds5000
451,451,486,3,True,89.52,0.3,89.22,0.362,23.7323,0.065,23.7973,synthetic_seed42_cust500_rounds5000
452,452,240,4,False,0.0,0.2,-0.2,0.2797,13.5486,0.1037,13.6522,synthetic_seed42_cust500_rounds5000
453,453,89,4,False,0.0,0.2,-0.2,0.2702,20.4315,0.0937,20.5252,synthetic_seed42_cust500_rounds5000
