customer_id,segment,action_rank,action_id,action_name,base_cost,predicted_reward,uncertainty_score,explore_score,ucb_score,confidence_score,n_pulls
238,Lost,1,4,bundle_offer,9.0,26.8697,0.0026,0.0256,26.8953,0.8943,2231
238,Lost,2,3,product_recommendation,0.3,24.7381,0.002,0.0221,24.7602,0.1057,2343
238,Lost,3,2,free_shipping,4.99,15.8606,0.0207,0.072,15.9326,0.0,401
238,Lost,4,1,discount_10,6.5,8.5663,0.1328,0.1822,8.7485,0.0,11
238,Lost,5,0,no_action,0.0,-1.2039,0.1743,0.2087,-0.9952,0.0,14
239,Lost,1,4,bundle_offer,9.0,21.5088,0.008,0.0448,21.5536,1.0,2231
239,Lost,2,2,free_shipping,4.99,10.5402,0.0473,0.1087,10.649,0.0,401
239,Lost,3,1,discount_10,6.5,0.635,0.4112,0.3206,0.9556,0.0,11
239,Lost,4,3,product_recommendation,0.3,-3.4727,0.0309,0.0879,-3.3848,0.0,2343
239,Lost,5,0,no_action,0.0,-4.0724,0.5351,0.3658,-3.7067,0.0,14
240,Lost,1,4,bundle_offer,9.0,24.8605,0.0024,0.0243,24.8848,0.9997,2231
240,Lost,2,3,product_recommendation,0.3,16.6927,0.0037,0.0305,16.7232,0.0003,2343
240,Lost,3,2,free_shipping,4.99,13.9308,0.0144,0.0601,13.9909,0.0,401
240,Lost,4,1,discount_10,6.5,6.0565,0.1145,0.1692,6.2256,0.0,11
240,Lost,5,0,no_action,0.0,-0.1539,0.1352,0.1838,0.0299,0.0,14
241,Loyal,1,3,product_recommendation,0.3,28.3369,0.0011,0.0168,28.3537,0.9481,2343
241,Loyal,2,4,bundle_offer,9.0,25.421,0.0029,0.0269,25.4479,0.0519,2231
241,Loyal,3,2,free_shipping,4.99,18.4464,0.0179,0.0669,18.5133,0.0001,401
241,Loyal,4,1,discount_10,6.5,8.3494,0.1361,0.1844,8.5339,0.0,11
241,Loyal,5,0,no_action,0.0,4.5647,0.1317,0.1815,4.7462,0.0,14
242,Lost,1,4,bundle_offer,9.0,31.688,0.0015,0.0196,31.7076,1.0,2231
242,Lost,2,3,product_recommendation,0.3,14.3685,0.006,0.0389,14.4074,0.0,2343
242,Lost,3,2,free_shipping,4.99,14.2088,0.0213,0.073,14.2817,0.0,401
242,Lost,4,1,discount_10,6.5,10.6945,0.1197,0.173,10.8675,0.0,11
242,Lost,5,0,no_action,0.0,0.5678,0.1585,0.1991,0.7669,0.0,14
243,Lost,1,3,product_recommendation,0.3,16.1946,0.0024,0.0245,16.2191,0.7114,2343
243,Lost,2,2,free_shipping,4.99,15.1575,0.0076,0.0436,15.2011,0.257,401
243,Lost,3,4,bundle_offer,9.0,13.0743,0.0033,0.0287,13.103,0.0315,2231
243,Lost,4,1,discount_10,6.5,4.4429,0.1068,0.1634,4.6063,0.0,11
243,Lost,5,0,no_action,0.0,2.3334,0.0872,0.1476,2.481,0.0,14
244,Loyal,1,3,product_recommendation,0.3,26.3835,0.002,0.0222,26.4057,0.9938,2343
244,Loyal,2,4,bundle_offer,9.0,21.2912,0.0043,0.0326,21.3238,0.0062,2231
244,Loyal,3,2,free_shipping,4.99,16.4163,0.0178,0.0667,16.483,0.0,401
244,Loyal,4,1,discount_10,6.5,5.9717,0.1205,0.1736,6.1452,0.0,11
244,Loyal,5,0,no_action,0.0,1.1304,0.1451,0.1905,1.3208,0.0,14
245,At-Risk,1,4,bundle_offer,9.0,11.1951,0.0032,0.0284,11.2236,0.9688,2231
245,At-Risk,2,2,free_shipping,4.99,7.7229,0.0163,0.0639,7.7868,0.0312,401
245,At-Risk,3,1,discount_10,6.5,0.9152,0.1661,0.2038,1.119,0.0,11
245,At-Risk,4,0,no_action,0.0,-2.1045,0.2001,0.2236,-1.8808,0.0,14
245,At-Risk,5,3,product_recommendation,0.3,-3.9352,0.0152,0.0617,-3.8735,0.0,2343
246,Champion,1,4,bundle_offer,9.0,37.8732,0.0058,0.0381,37.9113,0.9975,2231
246,Champion,2,3,product_recommendation,0.3,31.8739,0.0068,0.0412,31.9151,0.0025,2343
246,Champion,3,2,free_shipping,4.99,15.4825,0.0634,0.1259,15.6084,0.0,401
246,Champion,4,1,discount_10,6.5,13.2217,0.5114,0.3576,13.5793,0.0,11
246,Champion,5,0,no_action,0.0,12.1697,0.4123,0.321,12.4908,0.0,14
247,Lost,1,4,bundle_offer,9.0,32.4279,0.0034,0.0292,32.4571,0.9995,2231
247,Lost,2,3,product_recommendation,0.3,24.7886,0.0042,0.0323,24.821,0.0005,2343
247,Lost,3,2,free_shipping,4.99,16.2055,0.0291,0.0853,16.2908,0.0,401
247,Lost,4,1,discount_10,6.5,10.2016,0.1856,0.2154,10.4171,0.0,11
247,Lost,5,0,no_action,0.0,-1.5085,0.2156,0.2322,-1.2764,0.0,14
248,Loyal,1,2,free_shipping,4.99,11.6597,0.0101,0.0503,11.71,0.9693,401
248,Loyal,2,3,product_recommendation,0.3,8.1332,0.0022,0.0233,8.1565,0.0277,2343
248,Loyal,3,4,bundle_offer,9.0,5.7086,0.0032,0.0281,5.7366,0.0025,2231
248,Loyal,4,1,discount_10,6.5,3.8361,0.0685,0.1309,3.967,0.0004,11
248,Loyal,5,0,no_action,0.0,2.4151,0.0551,0.1174,2.5325,0.0001,14
249,Loyal,1,4,bundle_offer,9.0,39.7842,0.0014,0.0184,39.8027,1.0,2231
249,Loyal,2,3,product_recommendation,0.3,20.3103,0.0043,0.033,20.3433,0.0,2343
249,Loyal,3,2,free_shipping,4.99,12.8337,0.0252,0.0794,12.9131,0.0,401
249,Loyal,4,1,discount_10,6.5,10.9994,0.1266,0.1779,11.1773,0.0,11
249,Loyal,5,0,no_action,0.0,-0.2307,0.171,0.2068,-0.024,0.0,14
250,Loyal,1,2,free_shipping,4.99,12.9422,0.0053,0.0363,12.9785,0.9635,401
250,Loyal,2,3,product_recommendation,0.3,9.6847,0.0015,0.0192,9.7038,0.0364,2343
250,Loyal,3,1,discount_10,6.5,2.64,0.0713,0.1335,2.7735,0.0,11
250,Loyal,4,0,no_action,0.0,1.3612,0.0688,0.1311,1.4923,0.0,14
250,Loyal,5,4,bundle_offer,9.0,-0.627,0.0037,0.0305,-0.5966,0.0,2231
251,Loyal,1,4,bundle_offer,9.0,39.6351,0.0017,0.0207,39.6559,0.9982,2231
251,Loyal,2,3,product_recommendation,0.3,33.3073,0.0019,0.0219,33.3292,0.0018,2343
251,Loyal,3,2,free_shipping,4.99,16.45,0.0305,0.0873,16.5373,0.0,401
251,Loyal,4,1,discount_10,6.5,10.4327,0.1393,0.1866,10.6193,0.0,11
251,Loyal,5,0,no_action,0.0,3.6409,0.1622,0.2014,3.8422,0.0,14
252,Champion,1,4,bundle_offer,9.0,29.3557,0.0015,0.0195,29.3752,0.5392,2231
252,Champion,2,3,product_recommendation,0.3,29.2048,0.0007,0.0134,29.2182,0.4608,2343
252,Champion,3,2,free_shipping,4.99,17.1791,0.0199,0.0706,17.2496,0.0,401
252,Champion,4,1,discount_10,6.5,10.253,0.1126,0.1678,10.4208,0.0,11
252,Champion,5,0,no_action,0.0,2.9611,0.1556,0.1972,3.1583,0.0,14
253,Lost,1,3,product_recommendation,0.3,18.5688,0.0032,0.0284,18.5972,0.9908,2343
253,Lost,2,2,free_shipping,4.99,13.6507,0.0178,0.0668,13.7175,0.0075,401
253,Lost,3,4,bundle_offer,9.0,12.1738,0.0046,0.0338,12.2076,0.0017,2231
253,Lost,4,1,discount_10,6.5,4.7986,0.1208,0.1738,4.9724,0.0,11
253,Lost,5,0,no_action,0.0,-0.7734,0.1368,0.1849,-0.5885,0.0,14
254,Champion,1,3,product_recommendation,0.3,28.0895,0.0014,0.0188,28.1083,0.9956,2343
254,Champion,2,4,bundle_offer,9.0,22.6555,0.0028,0.0266,22.6821,0.0044,2231
254,Champion,3,2,free_shipping,4.99,17.3639,0.0217,0.0737,17.4376,0.0,401
254,Champion,4,1,discount_10,6.5,10.1102,0.1474,0.192,10.3022,0.0,11
254,Champion,5,0,no_action,0.0,4.9702,0.1846,0.2148,5.1851,0.0,14
255,Champion,1,4,bundle_offer,9.0,67.1287,0.0092,0.0479,67.1767,1.0,2231
255,Champion,2,3,product_recommendation,0.3,56.3461,0.0144,0.06,56.4061,0.0,2343
255,Champion,3,1,discount_10,6.5,14.7776,0.716,0.4231,15.2006,0.0,11
255,Champion,4,0,no_action,0.0,14.2112,0.6237,0.3949,14.606,0.0,14
255,Champion,5,2,free_shipping,4.99,12.6646,0.1816,0.213,12.8777,0.0,401
256,Loyal,1,4,bundle_offer,9.0,31.9981,0.0011,0.0169,32.015,1.0,2231
256,Loyal,2,3,product_recommendation,0.3,20.489,0.0024,0.0246,20.5137,0.0,2343
256,Loyal,3,2,free_shipping,4.99,13.8275,0.0171,0.0654,13.8929,0.0,401
256,Loyal,4,1,discount_10,6.5,9.2122,0.1021,0.1598,9.372,0.0,11
256,Loyal,5,0,no_action,0.0,0.0698,0.1337,0.1828,0.2526,0.0,14
257,Loyal,1,3,product_recommendation,0.3,18.9008,0.0029,0.0271,18.9279,0.8477,2343
257,Loyal,2,2,free_shipping,4.99,17.148,0.0159,0.063,17.211,0.1523,401
257,Loyal,3,1,discount_10,6.5,2.9464,0.1527,0.1954,3.1418,0.0,11
257,Loyal,4,0,no_action,0.0,1.6953,0.1611,0.2007,1.896,0.0,14
257,Loyal,5,4,bundle_offer,9.0,1.5789,0.008,0.0446,1.6234,0.0,2231
258,Loyal,1,4,bundle_offer,9.0,42.3151,0.0017,0.0207,42.3358,1.0,2231
258,Loyal,2,3,product_recommendation,0.3,24.7093,0.0039,0.0314,24.7407,0.0,2343
258,Loyal,3,2,free_shipping,4.99,14.4552,0.0284,0.0843,14.5395,0.0,401
258,Loyal,4,1,discount_10,6.5,11.6278,0.1524,0.1952,11.8229,0.0,11
258,Loyal,5,0,no_action,0.0,0.2044,0.1936,0.22,0.4244,0.0,14
259,Loyal,1,4,bundle_offer,9.0,37.3213,0.0011,0.0168,37.3382,0.9999,2231
259,Loyal,2,3,product_recommendation,0.3,28.4491,0.0018,0.0215,28.4706,0.0001,2343
259,Loyal,3,2,free_shipping,4.99,14.4779,0.0239,0.0773,14.5552,0.0,401
259,Loyal,4,1,discount_10,6.5,10.7865,0.1171,0.1711,10.9576,0.0,11
259,Loyal,5,0,no_action,0.0,1.416,0.1544,0.1965,1.6125,0.0,14
260,Lost,1,4,bundle_offer,9.0,35.5899,0.0023,0.0239,35.6138,1.0,2231
260,Lost,2,3,product_recommendation,0.3,13.9131,0.0062,0.0394,13.9525,0.0,2343
260,Lost,3,2,free_shipping,4.99,10.7365,0.0288,0.0849,10.8213,0.0,401
260,Lost,4,1,discount_10,6.5,9.3758,0.1401,0.1871,9.5629,0.0,11
260,Lost,5,0,no_action,0.0,-3.11,0.1929,0.2196,-2.8903,0.0,14
261,At-Risk,1,3,product_recommendation,0.3,20.1194,0.0064,0.0402,20.1595,0.8693,2343
261,At-Risk,2,4,bundle_offer,9.0,18.137,0.0047,0.0344,18.1715,0.1191,2231
261,At-Risk,3,2,free_shipping,4.99,15.7873,0.0145,0.0602,15.8475,0.0117,401
261,At-Risk,4,1,discount_10,6.5,5.6668,0.209,0.2286,5.8954,0.0,11
261,At-Risk,5,0,no_action,0.0,4.6471,0.1257,0.1773,4.8244,0.0,14
262,Loyal,1,4,bundle_offer,9.0,22.3491,0.0022,0.0236,22.3727,0.9991,2231
262,Loyal,2,3,product_recommendation,0.3,14.675,0.0037,0.0304,14.7054,0.0005,2343
262,Loyal,3,2,free_shipping,4.99,14.4419,0.0148,0.0609,14.5028,0.0004,401
262,Loyal,4,1,discount_10,6.5,10.4954,0.1234,0.1756,10.671,0.0,11
262,Loyal,5,0,no_action,0.0,3.4578,0.1353,0.1839,3.6417,0.0,14
263,Lost,1,2,free_shipping,4.99,13.9362,0.0033,0.0289,13.9651,0.7715,401
263,Lost,2,3,product_recommendation,0.3,12.5806,0.0018,0.0211,12.6017,0.1974,2343
263,Lost,3,4,bundle_offer,9.0,10.7247,0.0021,0.0226,10.7473,0.0309,2231
263,Lost,4,1,discount_10,6.5,5.5838,0.0749,0.1368,5.7206,0.0002,11
263,Lost,5,0,no_action,0.0,2.4379,0.0652,0.1277,2.5656,0.0,14
264,Champion,1,3,product_recommendation,0.3,17.5974,0.0019,0.0218,17.6192,0.5947,2343
264,Champion,2,2,free_shipping,4.99,17.1869,0.0095,0.0488,17.2357,0.4052,401
264,Champion,3,4,bundle_offer,9.0,8.2178,0.0043,0.033,8.2508,0.0001,2231
264,Champion,4,1,discount_10,6.5,7.9517,0.1252,0.1769,8.1286,0.0,11
264,Champion,5,0,no_action,0.0,5.1866,0.1324,0.182,5.3685,0.0,14
265,Loyal,1,4,bundle_offer,9.0,26.9194,0.0015,0.0193,26.9387,0.9956,2231
265,Loyal,2,3,product_recommendation,0.3,21.4855,0.0017,0.0207,21.5063,0.0044,2343
265,Loyal,3,2,free_shipping,4.99,14.7094,0.017,0.0652,14.7745,0.0,401
265,Loyal,4,1,discount_10,6.5,8.8994,0.1032,0.1606,9.06,0.0,11
265,Loyal,5,0,no_action,0.0,-0.6254,0.1395,0.1867,-0.4387,0.0,14
266,At-Risk,1,4,bundle_offer,9.0,32.9754,0.0026,0.0255,33.0008,1.0,2231
266,At-Risk,2,3,product_recommendation,0.3,21.4178,0.0073,0.0427,21.4605,0.0,2343
266,At-Risk,3,2,free_shipping,4.99,14.5284,0.0156,0.0624,14.5908,0.0,401
266,At-Risk,4,1,discount_10,6.5,6.3159,0.1408,0.1876,6.5035,0.0,11
266,At-Risk,5,0,no_action,0.0,-0.3862,0.1727,0.2078,-0.1784,0.0,14
267,Champion,1,4,bundle_offer,9.0,27.8176,0.0036,0.03,27.8477,0.9463,2231
267,Champion,2,3,product_recommendation,0.3,24.9437,0.0045,0.0336,24.9772,0.0536,2343
267,Champion,3,2,free_shipping,4.99,18.0834,0.0314,0.0886,18.172,0.0001,401
267,Champion,4,1,discount_10,6.5,13.4403,0.1981,0.2225,13.6628,0.0,11
267,Champion,5,0,no_action,0.0,3.9395,0.2555,0.2528,4.1922,0.0,14
268,Lost,1,3,product_recommendation,0.3,15.3299,0.0049,0.0351,15.3651,0.552,2343
268,Lost,2,2,free_shipping,4.99,15.0776,0.0249,0.0789,15.1565,0.448,401
268,Lost,3,4,bundle_offer,9.0,3.8037,0.0081,0.0449,3.8486,0.0,2231
268,Lost,4,1,discount_10,6.5,2.3364,0.1545,0.1965,2.5329,0.0,11
268,Lost,5,0,no_action,0.0,1.6646,0.1451,0.1904,1.855,0.0,14
269,At-Risk,1,2,free_shipping,4.99,13.4926,0.0203,0.0713,13.5639,0.9998,401
269,At-Risk,2,3,product_recommendation,0.3,4.7607,0.0183,0.0675,4.8283,0.0002,2343
269,At-Risk,3,0,no_action,0.0,1.3009,0.2456,0.2478,1.5487,0.0,14
269,At-Risk,4,1,discount_10,6.5,-0.6889,0.3671,0.303,-0.3859,0.0,11
269,At-Risk,5,4,bundle_offer,9.0,-3.2587,0.0119,0.0545,-3.2042,0.0,2231
270,Champion,1,3,product_recommendation,0.3,30.6573,0.0012,0.0171,30.6744,0.5823,2343
270,Champion,2,4,bundle_offer,9.0,30.3212,0.0017,0.0208,30.342,0.4177,2231
270,Champion,3,2,free_shipping,4.99,16.7721,0.0251,0.0792,16.8514,0.0,401
270,Champion,4,1,discount_10,6.5,10.8238,0.1441,0.1898,11.0135,0.0,11
270,Champion,5,0,no_action,0.0,4.7613,0.1774,0.2106,4.9719,0.0,14
271,Champion,1,3,product_recommendation,0.3,21.7833,0.0023,0.024,21.8073,0.9685,2343
271,Champion,2,2,free_shipping,4.99,18.2979,0.0157,0.0626,18.3605,0.0308,401
271,Champion,3,4,bundle_offer,9.0,14.5198,0.0039,0.0314,14.5511,0.0007,2231
271,Champion,4,1,discount_10,6.5,10.081,0.1355,0.184,10.265,0.0,11
271,Champion,5,0,no_action,0.0,4.6505,0.1769,0.2103,4.8608,0.0,14
272,Loyal,1,4,bundle_offer,9.0,44.5918,0.0013,0.0182,44.61,1.0,2231
272,Loyal,2,3,product_recommendation,0.3,28.5564,0.0035,0.0295,28.586,0.0,2343
272,Loyal,3,2,free_shipping,4.99,16.6713,0.0298,0.0863,16.7576,0.0,401
272,Loyal,4,1,discount_10,6.5,12.3669,0.1578,0.1986,12.5655,0.0,11
272,Loyal,5,0,no_action,0.0,0.6662,0.2104,0.2293,0.8955,0.0,14
273,Lost,1,4,bundle_offer,9.0,24.8917,0.0022,0.0237,24.9155,0.9964,2231
273,Lost,2,3,product_recommendation,0.3,19.2719,0.0025,0.0251,19.2971,0.0036,2343
273,Lost,3,2,free_shipping,4.99,13.4411,0.0186,0.0683,13.5093,0.0,401
273,Lost,4,1,discount_10,6.5,7.2266,0.1207,0.1737,7.4003,0.0,11
273,Lost,5,0,no_action,0.0,-2.5098,0.1604,0.2003,-2.3096,0.0,14
274,Loyal,1,3,product_recommendation,0.3,16.9584,0.0014,0.0188,16.9772,0.6768,2343
274,Loyal,2,4,bundle_offer,9.0,16.1609,0.0019,0.0219,16.1828,0.3058,2231
274,Loyal,3,2,free_shipping,4.99,13.2621,0.0103,0.0508,13.3129,0.0173,401
274,Loyal,4,1,discount_10,6.5,6.6658,0.0674,0.1298,6.7956,0.0,11
274,Loyal,5,0,no_action,0.0,0.8674,0.0854,0.1461,1.0135,0.0,14
275,Loyal,1,4,bundle_offer,9.0,13.7806,0.0015,0.0193,13.7998,0.522,2231
275,Loyal,2,2,free_shipping,4.99,13.4015,0.0041,0.0321,13.4336,0.362,401
275,Loyal,3,3,product_recommendation,0.3,12.2714,0.0016,0.0201,12.2915,0.1155,2343
275,Loyal,4,1,discount_10,6.5,6.7092,0.073,0.1351,6.8443,0.0005,11
275,Loyal,5,0,no_action,0.0,3.2158,0.0619,0.1244,3.3402,0.0,14
276,Lost,1,2,free_shipping,4.99,13.5358,0.0046,0.0339,13.5697,0.9427,401
276,Lost,2,4,bundle_offer,9.0,10.4216,0.002,0.0224,10.4441,0.0414,2231
276,Lost,3,3,product_recommendation,0.3,9.4529,0.0024,0.0246,9.4775,0.0157,2343
276,Lost,4,1,discount_10,6.5,4.5872,0.0707,0.133,4.7202,0.0001,11
276,Lost,5,0,no_action,0.0,0.7937,0.0711,0.1333,0.927,0.0,14
277,Loyal,1,4,bundle_offer,9.0,33.9562,0.001,0.0155,33.9717,1.0,2231
277,Loyal,2,3,product_recommendation,0.3,19.3402,0.0034,0.0289,19.3691,0.0,2343
277,Loyal,3,2,free_shipping,4.99,14.4935,0.0195,0.0699,14.5633,0.0,401
277,Loyal,4,1,discount_10,6.5,10.8213,0.1124,0.1676,10.9889,0.0,11
277,Loyal,5,0,no_action,0.0,0.7146,0.1493,0.1932,0.9078,0.0,14
278,Loyal,1,3,product_recommendation,0.3,28.5423,0.0006,0.0121,28.5544,0.9391,2343
278,Loyal,2,4,bundle_offer,9.0,25.795,0.0021,0.0228,25.8178,0.0608,2231
278,Loyal,3,2,free_shipping,4.99,18.1033,0.0172,0.0655,18.1688,0.0,401
278,Loyal,4,1,discount_10,6.5,9.6875,0.1204,0.1735,9.861,0.0,11
278,Loyal,5,0,no_action,0.0,3.9921,0.1492,0.1931,4.1852,0.0,14
279,Loyal,1,3,product_recommendation,0.3,30.2419,0.0024,0.0246,30.2665,0.5267,2343
279,Loyal,2,4,bundle_offer,9.0,30.1316,0.0031,0.028,30.1596,0.4733,2231
279,Loyal,3,2,free_shipping,4.99,17.1649,0.0252,0.0793,17.2442,0.0,401
279,Loyal,4,1,discount_10,6.5,9.3175,0.1315,0.1813,9.4989,0.0,11
279,Loyal,5,0,no_action,0.0,2.4646,0.1642,0.2026,2.6671,0.0,14
280,Lost,1,3,product_recommendation,0.3,25.0375,0.0023,0.024,25.0616,0.9958,2343
280,Lost,2,4,bundle_offer,9.0,19.5188,0.0047,0.0344,19.5532,0.004,2231
280,Lost,3,2,free_shipping,4.99,16.1808,0.0175,0.0661,16.2468,0.0001,401
280,Lost,4,1,discount_10,6.5,5.4112,0.1303,0.1805,5.5917,0.0,11
280,Lost,5,0,no_action,0.0,0.2701,0.1572,0.1982,0.4683,0.0,14
281,Loyal,1,4,bundle_offer,9.0,38.6599,0.0015,0.0193,38.6791,1.0,2231
281,Loyal,2,3,product_recommendation,0.3,27.0722,0.0033,0.0288,27.1011,0.0,2343
281,Loyal,3,2,free_shipping,4.99,16.5821,0.0302,0.0869,16.669,0.0,401
281,Loyal,4,1,discount_10,6.5,13.0277,0.155,0.1969,13.2246,0.0,11
281,Loyal,5,0,no_action,0.0,1.992,0.2076,0.2278,2.2198,0.0,14
282,Lost,1,3,product_recommendation,0.3,20.9897,0.0029,0.027,21.0167,0.965,2343
282,Lost,2,2,free_shipping,4.99,16.9989,0.0213,0.073,17.0719,0.0187,401
282,Lost,3,4,bundle_offer,9.0,16.8999,0.0047,0.0343,16.9342,0.0163,2231
282,Lost,4,0,no_action,0.0,7.6751,0.1332,0.1825,7.8576,0.0,14
282,Lost,5,1,discount_10,6.5,7.2884,0.2185,0.2337,7.5221,0.0,11
283,Loyal,1,3,product_recommendation,0.3,16.4311,0.0013,0.0182,16.4492,0.5955,2343
283,Loyal,2,2,free_shipping,4.99,15.9708,0.0079,0.0445,16.0153,0.3859,401
283,Loyal,3,4,bundle_offer,9.0,12.949,0.0027,0.026,12.975,0.0185,2231
283,Loyal,4,1,discount_10,6.5,7.6362,0.0823,0.1434,7.7796,0.0001,11
283,Loyal,5,0,no_action,0.0,3.6848,0.0887,0.1489,3.8337,0.0,14
284,Lost,1,4,bundle_offer,9.0,41.9477,0.0015,0.0192,41.9669,1.0,2231
284,Lost,2,3,product_recommendation,0.3,29.2558,0.0038,0.0309,29.2867,0.0,2343
284,Lost,3,2,free_shipping,4.99,15.365,0.0307,0.0877,15.4527,0.0,401
284,Lost,4,1,discount_10,6.5,11.563,0.1414,0.188,11.751,0.0,11
284,Lost,5,0,no_action,0.0,2.3438,0.1791,0.2116,2.5553,0.0,14
285,Loyal,1,3,product_recommendation,0.3,28.7025,0.0034,0.0294,28.7318,0.9985,2343
285,Loyal,2,4,bundle_offer,9.0,22.1458,0.0066,0.0407,22.1864,0.0014,2231
285,Loyal,3,2,free_shipping,4.99,18.1133,0.0313,0.0884,18.2018,0.0,401
285,Loyal,4,1,discount_10,6.5,7.4807,0.1977,0.2223,7.703,0.0,11
285,Loyal,5,0,no_action,0.0,-0.6729,0.2565,0.2532,-0.4196,0.0,14
286,Loyal,1,3,product_recommendation,0.3,22.3964,0.0014,0.0187,22.4151,0.981,2343
286,Loyal,2,2,free_shipping,4.99,18.4124,0.0132,0.0575,18.4699,0.019,401
286,Loyal,3,4,bundle_offer,9.0,8.6625,0.0052,0.0361,8.6986,0.0,2231
286,Loyal,4,1,discount_10,6.5,7.0127,0.1232,0.1755,7.1882,0.0,11
286,Loyal,5,0,no_action,0.0,4.0306,0.15,0.1936,4.2242,0.0,14
287,Loyal,1,2,free_shipping,4.99,13.5113,0.01,0.0499,13.5612,0.9486,401
287,Loyal,2,3,product_recommendation,0.3,10.614,0.0024,0.0243,10.6383,0.051,2343
287,Loyal,3,1,discount_10,6.5,5.5113,0.0833,0.1443,5.6557,0.0003,11
287,Loyal,4,4,bundle_offer,9.0,3.9967,0.0035,0.0296,4.0262,0.0001,2231
287,Loyal,5,0,no_action,0.0,1.5853,0.0948,0.154,1.7393,0.0,14
288,Loyal,1,4,bundle_offer,9.0,41.3546,0.0021,0.0227,41.3772,1.0,2231
288,Loyal,2,3,product_recommendation,0.3,26.0199,0.0041,0.0319,26.0518,0.0,2343
288,Loyal,3,2,free_shipping,4.99,14.7177,0.031,0.088,14.8057,0.0,401
288,Loyal,4,1,discount_10,6.5,12.8429,0.172,0.2074,13.0502,0.0,11
288,Loyal,5,0,no_action,0.0,1.273,0.2069,0.2274,1.5005,0.0,14
289,Loyal,1,4,bundle_offer,9.0,34.0496,0.0008,0.0145,34.0642,0.9999,2231
289,Loyal,2,3,product_recommendation,0.3,25.0783,0.002,0.0226,25.1009,0.0001,2343
289,Loyal,3,2,free_shipping,4.99,14.9269,0.0209,0.0723,14.9992,0.0,401
289,Loyal,4,1,discount_10,6.5,11.1353,0.1189,0.1724,11.3076,0.0,11
289,Loyal,5,0,no_action,0.0,2.9757,0.1483,0.1926,3.1682,0.0,14
290,Loyal,1,4,bundle_offer,9.0,40.4213,0.004,0.0314,40.4528,0.8177,2231
290,Loyal,2,3,product_recommendation,0.3,38.9221,0.0036,0.03,38.9522,0.1823,2343
290,Loyal,3,2,free_shipping,4.99,15.5704,0.0452,0.1063,15.6767,0.0,401
290,Loyal,4,1,discount_10,6.5,8.1255,0.1536,0.196,8.3215,0.0,11
290,Loyal,5,0,no_action,0.0,4.0772,0.1621,0.2013,4.2785,0.0,14
291,Loyal,1,4,bundle_offer,9.0,20.737,0.0052,0.0359,20.7729,0.918,2231
291,Loyal,2,3,product_recommendation,0.3,18.3106,0.0048,0.0345,18.3451,0.081,2343
291,Loyal,3,2,free_shipping,4.99,13.8987,0.0287,0.0848,13.9834,0.001,401
291,Loyal,4,1,discount_10,6.5,5.475,0.1592,0.1995,5.6745,0.0,11
291,Loyal,5,0,no_action,0.0,3.2632,0.1339,0.1829,3.4462,0.0,14
292,Loyal,1,3,product_recommendation,0.3,34.01,0.0025,0.0249,34.0349,1.0,2343
292,Loyal,2,2,free_shipping,4.99,19.9584,0.0296,0.086,20.0444,0.0,401
292,Loyal,3,4,bundle_offer,9.0,18.3775,0.0075,0.0433,18.4208,0.0,2231
292,Loyal,4,1,discount_10,6.5,6.8491,0.1763,0.21,7.0591,0.0,11
292,Loyal,5,0,no_action,0.0,3.0391,0.2266,0.238,3.2771,0.0,14
293,Loyal,1,4,bundle_offer,9.0,31.6403,0.0011,0.0163,31.6565,0.9983,2231
293,Loyal,2,3,product_recommendation,0.3,25.2757,0.0014,0.0187,25.2943,0.0017,2343
293,Loyal,3,2,free_shipping,4.99,16.0628,0.0157,0.0627,16.1255,0.0,401
293,Loyal,4,1,discount_10,6.5,9.252,0.1007,0.1587,9.4107,0.0,11
293,Loyal,5,0,no_action,0.0,2.0475,0.1254,0.1771,2.2246,0.0,14
294,At-Risk,1,2,free_shipping,4.99,8.2405,0.034,0.0921,8.3327,0.9999,401
294,At-Risk,2,0,no_action,0.0,-1.8832,0.3831,0.3095,-1.5737,0.0,14
294,At-Risk,3,1,discount_10,6.5,-4.1839,0.453,0.3365,-3.8474,0.0,11
294,At-Risk,4,4,bundle_offer,9.0,-8.0636,0.012,0.0548,-8.0087,0.0,2231
294,At-Risk,5,3,product_recommendation,0.3,-10.7603,0.0315,0.0888,-10.6716,0.0,2343
295,Loyal,1,4,bundle_offer,9.0,24.4457,0.0014,0.0187,24.4644,0.9465,2231
295,Loyal,2,3,product_recommendation,0.3,21.5743,0.0011,0.0168,21.5911,0.0535,2343
295,Loyal,3,2,free_shipping,4.99,13.97,0.0125,0.056,14.026,0.0,401
295,Loyal,4,1,discount_10,6.5,7.6888,0.0777,0.1394,7.8281,0.0,11
295,Loyal,5,0,no_action,0.0,1.3344,0.099,0.1573,1.4917,0.0,14
296,Lost,1,4,bundle_offer,9.0,28.382,0.0038,0.0306,28.4127,0.5597,2231
296,Lost,2,3,product_recommendation,0.3,28.1431,0.0035,0.0297,28.1728,0.4403,2343
296,Lost,3,2,free_shipping,4.99,15.3605,0.0326,0.0903,15.4508,0.0,401
296,Lost,4,1,discount_10,6.5,6.6291,0.1821,0.2134,6.8425,0.0,11
296,Lost,5,0,no_action,0.0,5.7191,0.1273,0.1784,5.8975,0.0,14
297,Lost,1,3,product_recommendation,0.3,12.9737,0.001,0.0154,12.9891,0.8296,2343
